Aroma Beauty Studio,"Kumbhar Wada, 90 Feet Road, Dharavi, Mumbai - 400017, Opposite Sai Hospital",07947185703
S P Salon,"Shop No 10, Bayside Arcade Ashoka Tower, Dr Ambedkar Road, Parel, Mumbai - 400012, Next to ITC",07947181725
Shilpi Beauty Parlour,"Vasant Pride CHS, Opp. Gokul Garden CHS, Thakur Complex, Kandivali East, Mumbai - 400101, Near Asmi Beauty Salon",07947462566
Hair And Care Unisex Salon,"133/1 Dillawar Mansion, Dimtikar Road-Mumbai Central, Mumbai Central, Mumbai - 400008, Next to Ahmed Sailar School",07947479753
Shalini Beauty Parlour,"Shanti Nagar Sector 5 B-35 ,103, Mira Road, Thane - 401107, Near Jain Mandir Above Ashish Classes",07947190670
L Gance Nx Hair & Beauty Sa..,"Shop No 4, Building No 2, Mayuresh Shrishti, Bhandup West, Mumbai - 400078, Opposite Asian Paint",07947176507
Da Mascon Family Salon,"Lila Park Bldg, Shop No .1,2,3 , Gr Floor, Yari Road Versova, Andheri West, Mumbai - 400061, Opp Mandir Masjid",07947078895
Geeta Beauty Parlour And Cl..,"Shop No. 3 Devyani Galaxy, Davdi Naka, Dombivli East, Thane - 421203, Near Suzuki Showroom",07947236160
Urban Looks Salon & Academy,"Shop No 6 Nyayadeep Apartment, Raviraj Oberi Complex, Link Road, Andheri West, Mumbai - 400053, Near Kaliga Hotel",07947179015
The Creation Beauty Salon,"KL-5  Building No-33 Shop-2 Narmada Apartment, Sector 3E, Kalamboli, Navi Mumbai - 410218, Near Sudagad School",07947186679
S P Salon,"Shop No 10, Bayside Arcade Ashoka Tower, Dr Ambedkar Road, Parel, Mumbai - 400012, Next to ITC",07947181725
Shilpi Beauty Parlour,"Vasant Pride CHS, Opp. Gokul Garden CHS, Thakur Complex, Kandivali East, Mumbai - 400101, Near Asmi Beauty Salon",07947462566
Essentials Salon & Academy,"Shop No 1 Ground Floor Mahaganga Chs, Tilak Road, Dombivli East, Thane - 421201, Near Sarvesh Hall Near Brahman Sabha Hall",07947457154
Shree Hari Family Salon,"6, Pankaj Building, Kamal Apartments, Shanker Lane, Kandivali West, Mumbai - 400067, Near Om Palace Restaurant",07947168561
L Gance Nx Hair & Beauty Sa..,"Shop No 4, Building No 2, Mayuresh Shrishti, Bhandup West, Mumbai - 400078, Opposite Asian Paint",07947176507
Louis Unisex Salon,"Twinkle Apartments , B Wing 101, Off Link Road, Andheri West, Mumbai - 400053, Near Infiniti Mall",07947226149
Da Mascon Family Salon,"Lila Park Bldg, Shop No .1,2,3 , Gr Floor, Yari Road Versova, Andheri West, Mumbai - 400061, Opp Mandir Masjid",07947078895
VLCC Salon Beauty and Hair,"Shop No.11 and 12, Ground Floor, Rustomjee Azziano Building, Mumbai Nashik Highway, Thane West, Thane - 400601, Rustomjee Urbania, Saket Side,Majiwada",07947391181
L Gance Nx Hair & Beauty Sa..,"Shop No 4, Building No 2, Mayuresh Shrishti, Bhandup West, Mumbai - 400078, Opposite Asian Paint",07947176507
Abrielle Salon,"Shop No 1/A ,Rameshwaram Chs Ltd, Shop No 1/A ,Rameshwaram Chs Ltd, Dahisar East, Mumbai - 400068, Near Union Bank",07947277138
Rias Beauty Salon,"Shop No 2 Modern Vivek Chs Ltd, Mamlatdar Wadi Main Road, Malad West, Mumbai - 400064, Near Ashray Hotel, Liberty Garden",07947180054
Lady Glow,"Shop No 4, Plot No 234,Sejal Park, Sector 1, Ghansoli, Navi Mumbai - 400701, Opposite Bhart Bank",07947187400
Unique  Salon & Spa,"Shop No. 4/5 Laxman Niwas Building, Near Witty International School, Malad West, Mumbai - 400064",07947188730
Lookout Salon & Academy,"Shop No 1 & 2 ; Sun Sumit Building,, New Link Road, Chikuwadi, Borivali West, Mumbai - 400092, Opposite Sattva Hotel",07947187807
Asta Beauty Zone,"Shop No- 43/44, Twins Tower,  Plot No- 57, Sector 20, Kharghar, Navi Mumbai - 410210, Near Unique Tutorials",07947186657
MNY Salon & Spa,"3 Laxmi Building 1st Floor, Linking Road, Bandra West, Mumbai - 400050, Opposite KFC",07947177067
Aakruti Beauty Spa & Academ..,"Shop No 42,Madhuban Wing -F, Ketakipada,Near Dahisar Telephone Exchange, Dahisar, Mumbai - 400068",07947272371
Scissor N Razor,"24/B R.N.A Arcade, Lokhandwala Market, Andheri West, Mumbai - 400053, Next to High Point Restaurant",07947192095
Sunitaas Salon,"Shop No G/53, Profit Center, Kandivali West, Mumbai - 400067, Next to Dmart, Mahavir Nagar",07947173019
Aura Nail Bar & Salon,"Tricity Avenue, Shop No 1,, Plot No 181, Sector 20,, Ulwe, Navi Mumbai - 410206, Opposite Platinium Palacio",07947185953
Maples Salon & Spa (Unisex),"Shop. No.1, Meena Avenue,, Thane - 400602, Opposite Gajanan Vadapav",07947187449
Fringe Unisex Salon And Aca..,"Shop No D 12 Kesar Chsl, Charkop, Kandivali West, Mumbai - 400067, Opposite Bhagwati Veg Restaurant",07947404514
Alana Family Salon,"Shop No.2, Balaji Enclave, Plot No. 14, Sector 21, Kamothe, Navi Mumbai - 410206, Opposite Bhagwati Heritage",07947457845
Linn Beauty Salon,"Green Heritage, Shop No 12, Plot 79/80, Kharghar Sector 20, Navi Mumbai - 410210, Near Bharat Gas Agency",07947480264
Glam Style Family Saloon & ..,"Shop No 1, SAI Commercial Complex, Station Road, Govandi East, Mumbai - 400088, Opposite BEST Colony",07947169618
Purple Salon and Spa,"Shop No 6, Kapil Vastu Building, Tilak Road, Dombivli East, Thane - 421201, Opp Tilak Nagar Post Office ,Near Vgn Jewellers,Behind Poonam Medico",07947174255
Lookout Salon & Academy,"Shop No 1 & 2 ; Sun Sumit Building,, New Link Road, Chikuwadi, Borivali West, Mumbai - 400092, Opposite Sattva Hotel",07947187807
The Mirror Unisex Salon,"Shop 10, Akruti Elegance,, B-wing 90 Feet Road, Gavanpada, Mulund East, Mumbai - 400081, Neelam Nagar",07947174653
Divine SALON & SPA,"Golkar Wadi, Shop No. 98/1, Magan Nathuram Road, Opposite Hanuman Temple, Sonapur Galli, Bail Bazar,, Masrani Lane, Kurla West, Mumbai - 400070",07947383152
Butterfly Ladies Parlour An..,"Shop No 5, Dheeraj Darshan Residency, Roadpali, navi mumbai - 410218, Near By D Mart",07947190944
Salon7,"Shop No-26, Building No-7, 8 & 9, Poonam Estate, Cluster II, Mira Road, Thane - 401107, Near Surya Shopping Centre",07947185309
Balaji Family Salon,"Shop No 10, Raman Apartment, Bapu Bagwe Road, Dahisar, Mumbai - 400068",07947186967
Pari Beauty Parlour,"Sudarshan Society,Room No 14, Kalamboli, Navi Mumbai - 410218, Sector 14",07947276933
Model Look Beauty Parlour,"Shop No 1, Mhatre Ali, Ghansoli, Navi Mumbai - 400701, Opp Mahanagar Palika School",07947462427
Zaras Salon & Spa,"Shop No 3, Mira Darshan Complex, MTNL Road, Mira Road, Thane - 401107, Opposite Jangid Tower, Near Jangid Circle",07947179875
Rajan Hair Studio,"Shop No 6 New Balaji Deep CHS, Gupte Road, Dombivli West, Thane - 421202, Near Anand Bazar",07947186538
B 4 U Beauty Salon and Clas..,"Shop No.15, Ground Floor, Sunshine Commercial Complex, Achole Road, Nalasopara East, Palghar - 401209, Near Helpline Medical",07947191362
Pari Beauty Parlour,"Sudarshan Society,Room No 14, Kalamboli, Navi Mumbai - 410218, Sector 14",07947276933
Aura Nail Bar & Salon,"Mahavir Shrddha, Shop No 5, Sector 7,Plot  No -11B, Kharghar, Navi Mumbai - 410210, Opp Metro Railway Station",07947173617
Skaista Signature Salon,"Gaurav Galaxy Shop No 33,34,35,36 Poonam Estate Pluster 2, Mira Road, Thane - 401107, Near Sristi Complex",07947192622
The Creation Beauty Salon,"KL-5  Building No-33 Shop-2 Narmada Apartment, Sector 3E, Kalamboli, Navi Mumbai - 410218, Near Sudagad School",07947186679
Model Look Beauty Parlour,"Shop No 1, Mhatre Ali, Ghansoli, Navi Mumbai - 400701, Opp Mahanagar Palika School",07947462427
Salon7,"Shop No-26, Building No-7, 8 & 9, Poonam Estate, Cluster II, Mira Road, Thane - 401107, Near Surya Shopping Centre",07947185309
A T Unisex Salon,"Shop No 1 Samruddhi Guruprasad, Patharli Road, Dombivli East, Thane - 421201, Near Shantinagar School",07947266718
Image Make Up Academy & Bea..,"Shop No 12, Latif Building, Dr Ambedkar Road, Dadar East, Mumbai - 400014, Near Shindewadi Signal",07947179230
Kash Beauty Lounge,"183, Zodia Mansion,, G K Marg, Lower Parel, Mumbai - 400013, Opposite Peninsula Corporate Park",07947180256
Bellezaa The Family Salon,"Shop No 2 and 3, Santaram Sadan, Manpada Road, Sankeshwar Nagar, Dombivli East, Thane - 421203, Near Krishna Villa Bunglow",07947177045
Glam Style Family Saloon & ..,"Shop No 1, SAI Commercial Complex, Station Road, Govandi East, Mumbai - 400088, Opposite BEST Colony",07947169618
Fringe Unisex Salon And Aca..,"Shop No D 12 Kesar Chsl, Charkop, Kandivali West, Mumbai - 400067, Opposite Bhagwati Veg Restaurant",07947404514
Sangita Beauty Parlour,"3/26,Siddharth Nagar, ROAD NO 2, Goregaon West, Mumbai - 400104, Near Prabothan Krida Bhavan,Opposite Tattus Chinese",07947192859
Maples Beauty Salon And Las..,"Shop No 1 & 2 , Hills Spring,, Vijay Garden Road, Kasarvadavali, Thane - 400615, Opposite to Dmart",07947184294
Ruaa Salon and Academy,"Shop No.: 8, Tirupati Grande, Tirupati Nagar, Virar West, Palghar - 401303, OPP. Royal Academy School",07947184146
S P Salon,"Shop No 10, Bayside Arcade Ashoka Tower, Dr Ambedkar Road, Parel, Mumbai - 400012, Next to ITC",07947181725
Magic Looks Home Salon Serv..,"Plot No 364/384, 2nd Floor, Chamunda Krupa Bungalow, Gorai 2-Borivali West, Mumbai - 400091, Opposite Mangalmurti Hospital",07947167728
Maples Salon & Spa (Unisex),"Shop. No.1, Meena Avenue,, Thane - 400602, Opposite Gajanan Vadapav",07947187449
MNY Salon & Spa,"3 Laxmi Building 1st Floor, Linking Road, Bandra West, Mumbai - 400050, Opposite KFC",07947177067
Mamta Beautician,"Rishabh Darshan, Mamletdar Wadi Road No 4, Malad West, Mumbai - 400064, Near Liberty Garden",07947262192
Sangita Beauty Parlour,"3/26,Siddharth Nagar, ROAD NO 2, Goregaon West, Mumbai - 400104, Near Prabothan Krida Bhavan,Opposite Tattus Chinese",07947192859
Sheetals Beauty Care and Ma..,"Ground Floor G1 , Radhe Krishna Tower, Katemanivli , Pune Link Road, Kalyan East, Thane - 421306, Behind Abhudaya Bank Buliding",07947231683
Grace Beauty Studio & Spa,"Rekha Niketan Building,Shop No 12,, Road No 2,, Malad West, Mumbai - 400064, Near Liberty Garden",07947170009
Relook Beauty Salon & Spa,"Shop No -2, Basant Apartment ,Plot No -16, Sector-22, Talavali, Ghansoli, Navi Mumbai - 400701, Gaon Devi Mandir",07947186604
Aura Nail Bar & Salon,"Mahavir Shrddha, Shop No 5, Sector 7,Plot  No -11B, Kharghar, Navi Mumbai - 410210, Opp Metro Railway Station",07947173617
Bellezaa The Family Salon,"Shop No 2 and 3, Santaram Sadan, Manpada Road, Sankeshwar Nagar, Dombivli East, Thane - 421203, Near Krishna Villa Bunglow",07947177045
Balaji Family Salon,"Shop No 10, Raman Apartment, Bapu Bagwe Road, Dahisar, Mumbai - 400068",07947186967
Sunitaajs Salon,"Shop No 3, Ashoka Tower, Kulupwadi Road, Borivali East, Mumbai - 400066, Opposite Raheja Main Gate",07947174752
The Mirror Unisex Salon,"Shop 10, Akruti Elegance,, B-wing 90 Feet Road, Gavanpada, Mulund East, Mumbai - 400081, Neelam Nagar",07947174653
Shalini Beauty Parlour,"Shanti Nagar Sector 5 B-35 ,103, Mira Road, Thane - 401107, Near Jain Mandir Above Ashish Classes",07947190670
The Mirror Unisex Salon,"Shop 10, Akruti Elegance,, B-wing 90 Feet Road, Gavanpada, Mulund East, Mumbai - 400081, Neelam Nagar",07947174653
Zaras Salon & Spa,"Shop No 3, Mira Darshan Complex, MTNL Road, Mira Road, Thane - 401107, Opposite Jangid Tower, Near Jangid Circle",07947179875
Sheetals Beauty Care and Ma..,"Ground Floor G1 , Radhe Krishna Tower, Katemanivli , Pune Link Road, Kalyan East, Thane - 421306, Behind Abhudaya Bank Buliding",07947231683
Meenakshi Beauty Parlour,"Shop No. 3429 Shivbha Chawl Ambedkhar Nagar, No. 2, Jyotirling Nagar, Pmgp Colony Road, Mumbai - 400043, Near Ekveera Hotel",07947190536
Qubix Kreation Makeup Studi..,"Shop No -8,Shree Pal Tower, 2nd Road ,Shreeprastha, Nalasopara West, Palghar - 401203, Opposite Bike Cart",07947363068
Simis Unisex Salons & Acade..,"Shop No 6, Delta Garden, NH 8 Road Midc, Mira Road, Thane - 401107, Near Rto Towing Stand",07947183396
Aura Nail Bar & Salon,"Tricity Avenue, Shop No 1,, Plot No 181, Sector 20,, Ulwe, Navi Mumbai - 410206, Opposite Platinium Palacio",07947185953
Panache Salon - Advanced Sk..,"Nancy Cottage, Shop H 2/3, Nancy Colony, Borivali East, Mumbai - 400066, Opposite Poddar Kids, Near Jain Mandir",07947181716
Sakhi Beauty Parlour,"Shop No 1 Bilding No D/13 Canberra Co.Hsg Yogidham, Kalyan West, Kalyan - 421301, Opp Yogidham Swiss Club",07947184134
Pari Beauty Parlour,"Sudarshan Society,Room No 14, Kalamboli, Navi Mumbai - 410218, Sector 14",07947276933
Pretty Looks Beauty Parlour,"Shop No 37, Lok Kailash Building, Jsd Road, Mulund West, Mumbai - 400080, Opposite City Of Joy Building",07947176899
Vy Succeed,"Shop No 78/79, Evershine Millennium Paradise, Building No.15, Thakur Village, Kandivali East, Mumbai - 400101, Near Suncity",07947174507
Maaza Salon,"Shop No 6 Abhilasha 2 Co Op Housing Society, Punjabi Lane, Borivali West, Mumbai - 400092, Near Tanishq Jewellers",07947178116
Niah Wellness,"5th Floor, Unit No 501,502 and 503, Dhoot Business Centre, R B Mehta Marg, 60 Feet Road, Ghatkopar East, Mumbai - 400077, Near Sindhu Wadi, Above Janata Bank",07947179690
Model Look Beauty Parlour,"Shop No 1, Mhatre Ali, Ghansoli, Navi Mumbai - 400701, Opp Mahanagar Palika School",07947462427
Ki and Ka Unisex Salon,"Vivek Apartment Ground Floor, Old Viva Collage Road, Virar West, Palghar - 401303, Near Aashirwad Bar",07947323198
Salon7,"Shop No-26, Building No-7, 8 & 9, Poonam Estate, Cluster II, Mira Road, Thane - 401107, Near Surya Shopping Centre",07947185309
Graceful Touch Spa & Saloon,"Shop No 15 Plot No 10 Kalash Residency, Sector 4, Karanjade, Navi Mumbai - 410206, Dolphin School",07947192793
Manalis Beauty Salon Spa,"TMC Shop No 81/82, Ghodbunder Road, Anand Nagar-Kasarvadavali, Thane - 400615, Near Parijat Garden Complex, Behind Kasarvadavli Petrol Pump",07947178692
Meenakshi Beauty Parlour,"Shop No. 3429 Shivbha Chawl Ambedkhar Nagar, No. 2, Jyotirling Nagar, Pmgp Colony Road, Mumbai - 400043, Near Ekveera Hotel",07947190536
Qubix Kreation Makeup Studi..,"Shop No -8,Shree Pal Tower, 2nd Road ,Shreeprastha, Nalasopara West, Palghar - 401203, Opposite Bike Cart",07947363068
Mahi Beauty Parlour,"Vishnu Mahtre Chawal, Khadegolavali Road Beside Tata Colony, Kalyan East, Thane - 421306, Above Pakhare Doctor Opposite Mahtre Collection",07947077362
Charms Beauty Salon & Acade..,"Shop No 1, Malhar Sankul, B Wing,, Mohindar Singh School Road, Kalyan West, Kalyan - 421301, Near Easy Day Supermarket",07947186473
Mala Gandhi Bridal Makeup A..,"4 / 17 Sai Dham Building, N S S Road, Dombivli West, Thane - 421202, Opp. Gopi Mall,  Vishnu Nagar",07947455092
Simis Unisex Salons & Acade..,"Shop No 6, Delta Garden, NH 8 Road Midc, Mira Road, Thane - 401107, Near Rto Towing Stand",07947183396
SR Professionl Academy & Sa..,"Plot No. 12/L/3, Road No. 1, Govandi West, Mumbai - 400043, Opposite Bhandup Shehkari Bank and Near Shivsena Office",07947170053
Sakhi Beauty Parlour,"Shop No 1 Bilding No D/13 Canberra Co.Hsg Yogidham, Kalyan West, Kalyan - 421301, Opp Yogidham Swiss Club",07947184134
Jawed Habib Hair & Beauty S..,"Ayushi Apartment, Ground Floor, B Wing, Shop No  1, Shrinivas Bagarka Road, Jb Nagar-andheri East, Mumbai - 400059, Near  Chakala /JB Nagar Metro Station / Bon Bon Super Market",+(91)-8356082958
Beauty Ethics Salon And Aca..,"Shop No-1,R K Appartment, Sanjay Gandhi Nagar, Wadala West, Mumbai - 400031, Near Wadala Bus Depot, Near Ambedkar College",+(91)-9167101808
Deeps Hair Skin & Beauty St..,"Shop No 2 & 3, Mahavir Apartment, Plot No 20, Sector 42, Seawoods, Navi Mumbai - 400706, Near Seawoods Railway Station,",+(91)-022-49710954
Aairah Beauty Parlour,"161/44 Princess Building, 2nd Floor, Next to IR Road, Nagpada-Mumbai Central, Mumbai - 400008, Near JJ Hospital",+(91)-9773517610
Curly Cues Beauty Care,"Shop No 4, Raheja Residency Cooperative Housing Society, Plot No 24-26, Sector -14, Vashi, Navi Mumbai - 400703, Near M.G Complex",+(91)-8104355202
Hair Tales Salon,"Shop No 1, Bela Court, S.B Road, Colaba, Mumbai - 400005, Near Fire Brigade",+(91)-22-22830965
Aroma The Beauty Salon & Ac..,"Shop 22, Gayatri Darshan, Thakur Complex, Kandivali East, Mumbai - 400101, Near Nabard Nagar,Opposite Shivalaya Juice Centre",+(91)-9930241162
Amresa Salon and Spa,"Shop No 3, Government Colony, Jayprakash Marg, Bandra East, Mumbai - 400051, Behind Chetana College",+(91)-022-26431619
Sparkle Beauty Salon,"Shop No 20, Panchvati Building, Panchshristi Complex, Near Hiranadani Garden, Powai, Mumbai - 400076, Behind S M Shetty School, Near Hiranandani Gardens",+(91)-22-40053141
Fringe Hair and Beauty Salo..,"Shop No 1 A Arsiwala Compound, Datta Mandir Road, Mazgaon, Mumbai - 400010, Opposite Mazgaon Court",+(91)-8652710626
Antique Studio,"KPC Building, Ground Floor, Bhulabhai Desai Road, Warden Road, Mumbai - 400026, Behind Ghetto Pub and Shobha Hotel",+(91)-8291127165
Javeds Hair Staylist Unisex..,"Shop No 66 Galleria Mall Hiranandani Garden, Central Avenue Road, Powai, Mumbai - 400076, Opp KFC",+(91)-22-40027916
Gorgeous Beauty Parlour  Cl..,"Shop Number 4, Mauji Mansion, Ground Floor, Sayani Road, Prabhadevi, Mumbai - 400025, Opposite Aadeshwar Building",+(91)-9892678356
Antique Studio,"KPC Building, Ground Floor, Bhulabhai Desai Road, Warden Road, Mumbai - 400026, Behind Ghetto Pub and Shobha Hotel",+(91)-8291127165
Shaurozz Salon,"Shop No 4&5, Ravi Compund, Mahavir Housing Society, Thane West, Thane - 400602, Opposite to Monalisa Building",+(91)-9930485698
Shee Style Beauty Saloon,"Shop No.2 1st Floor, Eco Residency, Off Marol Military Road, Andheri East, Mumbai - 400059, Next to Keys Hotel",+(91)-8452053306
Scissors Edge Salon By Niza..,"Shop No 21 & 24,Maker Arcade, G D Somani Road, Cuffe Parade-Colaba, Mumbai - 400005, Near World Trade Centre",+(91)-022-22168080
ADORA Nails & More,"Shop No -1, Hill Crest CHS , 16th Road, TPS 3, Bandra West, Mumbai - 400050",+(91)-9967999743
Lovely Salon Spa,"Shop No 5, Mamta Co Operative Housing Society, Kharegaon Naka Road, Kalwa, Thane - 400605, Near Hotel Rajdeep",+(91)-022-25429723
Rutvi Beauty Salon & Academ..,"Shop No 11 & 12, Giriraj Tower, 150 Ft Road, Brij Bhoomi Complex, Bhayandar West, Thane - 401101, Near Maxus Mall",+(91)-22-28190708
Urmilas Hair & Beauty Salon,"9 West View, S V Road, Santacruz West, Mumbai - 400054, Besides Yokos",+(91)-022-66931301
Style & Shine,"Shop No 23, Plot No 50, Sadguru Plaza Shopping Center, Sector 40, Seawoods, Navi Mumbai - 400706, Near Woodland Showroom",+(91)-9773363674
Nirvana Spa & Salon,"Shop No 3 & 4 ,Tulip Building, Flower Valley, Khadakpada Road, Kalyan West, Thane - 421301, Near Khadak Pada Circle",+(91)-251-3214040
Rutvi Beauty Salon & Academ..,"Shop No 11 & 12, Giriraj Tower, 150 Ft Road, Brij Bhoomi Complex, Bhayandar West, Thane - 401101, Near Maxus Mall",+(91)-22-28190708
Shagun Beauty Parlour,"Shop No C 4, Vijay Appartment,, Kisan Nagar No 01,, Thane West, Thane - 400604, Opposite Lav Kush Appartment,",+(91)-9324694040
Aairah Beauty Parlour,"161/44 Princess Building, 2nd Floor, Next to IR Road, Nagpada-Mumbai Central, Mumbai - 400008, Near JJ Hospital",+(91)-9773517610
Urs Glow Unisex Salon,"Shop No 9, Mohid Heights, RTO Lane, Lokhandwala Road, Andheri West, Mumbai - 400053, Near RTO Office,  Suresh Nagar, Mhada Signal",+(91)-8169416449
Ds Reflections Ladies Beaut..,"Shop No 1, 2,3 Ground Floor, Kshitij Tower, N D Patil Road, Chembur East, Mumbai - 400071, Opposite to Convent View Society , Near Maitri Park",+(91)-9223506887
Beauty World Salon & Spa,"Shop No 03 Zalak Solitaire, Ambernath, Thane - 421501, Near Royal Park",+(91)-9130114466
Looks Spa Salon & Academy,"103,Uma Nilkanth Appartment, Palghar West, Mahim Road, Palghar, Palghar - 401404, Opposite Hotel Sadguru",+(91)-9225958880
New Look Unisex Salon,"Shop No.9,Mahakali Kutir, Mahakali Caves Road, Mahakali-Andheri East, Mumbai - 400093, Opposite Takshila Building",+(91)-22-28321043
Saloni Beauty Salon,"Shop No 19/20, Navdurga Co Operative Housing Society,, Plot No 07, Nerul, Navi Mumbai - 400706, Sector 19/A",+(91)-9323227707
Vibhiyash Women Beauty Salo..,"Shop No 50/51, Om Shanti Commercial, Plot No 1-E, Sector 1, Airoli, Navi Mumbai - 400708, Near Prajapati Hall",+(91)-22-27791240
Rup Beauty Care,"Shop Number 1,Satguru Pride,Plot Number 6,Sector 42A, Seawoods, Navi Mumbai - 400706, Near Don Bosco School",+(91)-9833450876
The Artistry Hair Beauty & ..,"Shop No. 10/11,Mulchand Javerchand CHS Ltd, Sion Trombay Road, Chembur East, Mumbai - 400071, Next to Varma Hotel",+(91)-022-25221411
Krasa,"Genesis Tower, Shop No. 3, Gandhi Nagar, Dombivli East, Thane - 421201, Opposite Subhash Dairy",+(91)-9930173217
Pearls Spa & Salon,"Shop No 7, Orion Building Cosmos Paradise, Thane West, Thane - 400606, Opp Devdaya Nagar",+(91)-9594035678
Swag Unisex Salon & Academy,"Shop No 1, Municipal Chawl, J.W Marg, Bhoiwada-parel, Mumbai - 400012, Opposite Mahatma Phule College",+(91)-9930039391
Jawed Habib Hair & Beauty S..,"Shop No 7, Jai Shreenath Apartment Near Sudhir Phadke Flyove, Mandapeshwar Road, Borivali West, Mumbai - 400092, Opposite Jariwala Laboratory",+(91)-8355905080
Everglow Hair Studio,"Shop No.4 Alpine Industrial Estate, Marol Military Road, Andheri East, Mumbai - 400059, Opposite Figure Factory Gym, Next to Hotel Mumbai Residency",+(91)-7303437190
Beauty Ethics Salon And Aca..,"Shop No-1,R K Appartment, Sanjay Gandhi Nagar, Wadala West, Mumbai - 400031, Near Wadala Bus Depot, Near Ambedkar College",+(91)-9167101808
Sparsh Family Saloon & Spa,"Shop No-05, Plot No -12,Shiv Shankar Co-Operating Housing Society, Sector-6, Airoli, Navi Mumbai - 400708, Near Axis Bank",+(91)-9004000976
Swag Unisex Salon & Academy,"Shop No 1, Municipal Chawl, J.W Marg, Bhoiwada-parel, Mumbai - 400012, Opposite Mahatma Phule College",+(91)-9930039391
Ds Reflections Ladies Beaut..,"Shop No 1, 2,3 Ground Floor, Kshitij Tower, N D Patil Road, Chembur East, Mumbai - 400071, Opposite to Convent View Society , Near Maitri Park",+(91)-9223506887
Scissors Edge Salon By Niza..,"Shop No 21 & 24,Maker Arcade, G D Somani Road, Cuffe Parade-Colaba, Mumbai - 400005, Near World Trade Centre",+(91)-022-22168080
Sparkle Beauty Salon,"Shop No 20, Panchvati Building, Panchshristi Complex, Near Hiranadani Garden, Powai, Mumbai - 400076, Behind S M Shetty School, Near Hiranandani Gardens",+(91)-22-40053141
The Artistry Hair Beauty & ..,"Shop No. 10/11,Mulchand Javerchand CHS Ltd, Sion Trombay Road, Chembur East, Mumbai - 400071, Next to Varma Hotel",+(91)-022-25221411
Sugarcoat Salon and Academy,"Shop No 19  Millenium Park, Sector No 25, Seawoods, Navi Mumbai - 400706, Opposite Haware Centurion",+(91)-9619847483
Shalom Family Saloon,"Shop No 3 Shanklin Vi, Marol Maroshi Road Marol Village, Andheri East, Mumbai - 400059, Near St Lawrence High School",+(91)-9224817831
Shagun Beauty Parlour,"Shop No C 4, Vijay Appartment,, Kisan Nagar No 01,, Thane West, Thane - 400604, Opposite Lav Kush Appartment,",+(91)-9324694040
Kemy Beauty Parlour,"Riddhi Heights, Shop No 6,, Khetwadi 10th Lane Back Road, Girgaon, Mumbai - 400004, Behind Reliance Hospital",+(91)-22-67521236
Blush Salon & Academy,"Shop No 6 , Raj Krupa Society, Bahind Kaju Wadi Bus Stop, Louis Wadi-Thane West, Mumbai - 400604, Near Sai Baba Mandir",+(91)-8879436728
Bobbys Beauty Parlour,"2 M K Compound, Kalina Kolivery Village Road, Santacruz East, Mumbai - 400098, Opposite Crystal Tower & Sangrila  Salon",+(91)-22-26663961
Everglow Hair Studio,"Shop No.4 Alpine Industrial Estate, Marol Military Road, Andheri East, Mumbai - 400059, Opposite Figure Factory Gym, Next to Hotel Mumbai Residency",+(91)-7303437190
Ora Hair N Skin Lounge,"Plot No 472 Mohan Niwas No 10 Matunga Road No 3, Matunga East, Mumbai - 400019, Behind Natural Icecream",+(91)-22-24036682
Soft Hand Beauty Parlour,"Aareshwar Chs, Plot No 48/5,, Andheri West, Mumbai - 400053, Nr Khau Galli",+(91)-9702238851
Sparkle Beauty Salon,"101 Vijay Apartment, Juhu Lane, Andheri West, Mumbai - 400058, Oppsite BMW Showroom",+(91)-9819992113
Suman Beauty Parlour,"Shop No 1, Indrashish Co Operative Housing Society  Plot No- 101/102, Sector 18A, Nerul, Navi Mumbai - 400706",+(91)-9833660291
Razors And Scissors Parlour,"Shop No 71, Manorama Nagar, Dhokali Kolshet Road, Thane West, Thane - 400607, Sambhaji Nagar, Behind R Mall",+(91)-9819150265
Glow Shine Beauty Salon,"Shop No. 3 Mangeshi City, Adharwadi Umbarde Road, Kalyan West, Thane - 421301, Near Saint Lawrance School",+(91)-8291717668
Bennys Beauty & Hair Care,"1 E and 1 F, Juhu Supreme Shopping Centre, 8 Gulmohar Road, JVPD Scheme-Juhu, Mumbai - 400049, Near Criticare Hospital",+(91)-22-26209616
Salon & Spa 9,"30B, High Tide, Juhu Tara Road, Santacruz West, Mumbai - 400054, Opposite Rotary Club",+(91)-22-26614499
Ash Beauty World Spa Salon ..,"Shop No. 01 Ramanand Apartment Divagaon, Airoli Sector 9, Navi Mumbai - 400708, Near Vithal Mandir",+(91)-8356091378
New Looks Family Salon,"Shop No 7, C Wing Eris Building, Lodha Paradise, Nashik Highway, Thane West, Thane - 400601, Near Lodha World School",+(91)-7977544413
Glow Shine Beauty Salon,"Shop No. 3 Mangeshi City, Adharwadi Umbarde Road, Kalyan West, Thane - 421301, Near Saint Lawrance School",+(91)-8291717668
Naina Beauty Parlour & Clas..,"02 Janpriya Seva Society, Link Road, Kandivali West, Mumbai - 400067, Opposite Pramod Electronic",+(91)-9820976197
Shagun Beauty Parlour,"Shop No C 4, Vijay Appartment,, Kisan Nagar No 01,, Thane West, Thane - 400604, Opposite Lav Kush Appartment,",+(91)-9324694040
Style & Shine,"Shop No 23, Plot No 50, Sadguru Plaza Shopping Center, Sector 40, Seawoods, Navi Mumbai - 400706, Near Woodland Showroom",+(91)-9773363674
