Mani Studio Ladies Beauty P..,"Shop No 5 Plot No 965, Marol Church Road, Marol-andheri East, Mumbai - 400059, Near Hotel Elight 59",07947167890 
Aakruti Beauty Spa & Academ..,"Shop No 42,Madhuban Wing -F, Ketakipada,Near Dahisar Telephone Exchange, Dahisar, Mumbai - 400068",07947272371
A T Unisex Salon,"Shop No 1 Samruddhi Guruprasad, Patharli Road, Dombivli East, Thane - 421201, Near Shantinagar School",07947266718
Smart Beauty Studio,"Shop No 2 Panchi Nivas 198, Pipe Road, Kurla West, Mumbai - 400070, Opposite Kurla Nursing Home",07947173278
Aura Nail Bar & Salon,"Tricity Avenue, Shop No 1,, Plot No 181, Sector 20,, Ulwe, Navi Mumbai - 410206, Opposite Platinium Palacio",07947185953
Linn Beauty Salon,"Green Heritage, Shop No 12, Plot 79/80, Kharghar Sector 20, Navi Mumbai - 410210, Near Bharat Gas Agency",07947480264
Aura Nail Bar & Salon,"Tricity Avenue, Shop No 1,, Plot No 181, Sector 20,, Ulwe, Navi Mumbai - 410206, Opposite Platinium Palacio",07947185953
Black & White Unisex Family..,"Shop Number 3, Maheshwar Niketan ,, Kolbad-Thane West, Thane - 400601, Opposite Vishal Tower",07947455061
Aura Nail Bar & Salon,"Mahavir Shrddha, Shop No 5, Sector 7,Plot  No -11B, Kharghar, Navi Mumbai - 410210, Opp Metro Railway Station",07947173617
Rias Beauty Salon,"Shop No 2 Modern Vivek Chs Ltd, Mamlatdar Wadi Main Road, Malad West, Mumbai - 400064, Near Ashray Hotel, Liberty Garden",07947180054
Mamta Beautician,"Rishabh Darshan, Mamletdar Wadi Road No 4, Malad West, Mumbai - 400064, Near Liberty Garden",07947262192
AFM Salon & Academy,"Shop No 1 & 11, A-Wing, Mahadev Shree Queen's Park, Deepak Hospital Lane, Mira Road, Thane - 401107, Near Seven Square School",+(91)-7718807580
Scissor N Razor,"24/B R.N.A Arcade, Lokhandwala Market, Andheri West, Mumbai - 400053, Next to High Point Restaurant",07947192095
Hair and Beauty Mahavir Nag..,"Shop No.9, Raj Garden Co-Operative Housing Society Pvt Ltd, Mahavir Nagar, Kandivali West, Mumbai - 400067, Besides Royal Chemist, Near Axis Bank",07947181936
Bellezaa The Family Salon,"Shop No 2 and 3, Santaram Sadan, Manpada Road, Sankeshwar Nagar, Dombivli East, Thane - 421203, Near Krishna Villa Bunglow",07947177045
PRAIRUND,"Shop No.6 Ganga Niwas, Chincholi Bunder, New Link Road-Malad West, Malad West, Mumbai - 400064, Opposite Toyota Showroom/ Besides Road House Cafe",07947436423
Linn Beauty Salon,"Green Heritage, Shop No 12, Plot 79/80, Kharghar Sector 20, Navi Mumbai - 410210, Near Bharat Gas Agency",07947480264
Be Bold Beauty Care & Spa,"5, Anand Patil Chawl, Shimpoli Village, Borivali West, Mumbai - 400092, Near BMC School",07947172362
Purple Salon and Spa,"Shop No 6, Kapil Vastu Building, Tilak Road, Dombivli East, Thane - 421201, Opp Tilak Nagar Post Office ,Near Vgn Jewellers,Behind Poonam Medico",07947174255
B. Bride Beauty Salon,"101, Varekar Chawl, New Pali Road,, Dr Ambedkar Road, Khar West, Mumbai - 400052, Opposite Jatt Garden,",07947189097
Sunitaas Salon,"Shop No G/53, Profit Center, Kandivali West, Mumbai - 400067, Next to Dmart, Mahavir Nagar",07947173019
Sneha Beauty Parlour & Clas..,"B 3/ 11, Flat No 13, First Floor, Sector 15, Vashi, Navi Mumbai - 400703, Opposite Shabri Hotel",07947171353
Zaras Salon & Spa,"Shop No 3, Mira Darshan Complex, MTNL Road, Mira Road, Thane - 401107, Opposite Jangid Tower, Near Jangid Circle",07947179875
Basil Bliss Salon,"Shop No 2&3, Sunrise Building, Lane No 2 Shastri Nagar, Lokhandwala Complex-Andheri West, Mumbai - 400053, Opposite North Exchange",07947177546
Makeovers Beauty Clinic,"Shop No 4, C Wing, Shiv Shakti Complex, Shailendra Nagar, SV Road, Dahisar, Mumbai - 400068, Near Manavkalyan Hospital",07947176136
Joshnas Makeover,"G/002, Plot No.272, Jadestone CHS., Sai Baba Lane, Sher E Punjab Society, Sher E Punjab-Andheri East, Mumbai - 400093, Near ICICI Bank",07947182888
Asta Beauty Zone,"Shop No- 43/44, Twins Tower,  Plot No- 57, Sector 20, Kharghar, Navi Mumbai - 410210, Near Unique Tutorials",07947186657
Balaji Family Salon,"Shop No 10, Raman Apartment, Bapu Bagwe Road, Dahisar, Mumbai - 400068",07947186967
Rias Beauty Salon,"Shop No 2 Modern Vivek Chs Ltd, Mamlatdar Wadi Main Road, Malad West, Mumbai - 400064, Near Ashray Hotel, Liberty Garden",07947180054
Xperience Hair & Beauty Sal..,"Shop No 5,Block No 1,Hiranandani Meadows, Thane West, Thane - 400610, Near Vasant Vihar,Opposite Lokeshwar Temple",07947174809
Lady Glow,"Shop No 4, Plot No 234,Sejal Park, Sector 1, Ghansoli, Navi Mumbai - 400701, Opposite Bhart Bank",07947187400
Ruaa Salon and Academy,"Shop No.: 8, Tirupati Grande, Tirupati Nagar, Virar West, Palghar - 401303, OPP. Royal Academy School",07947184146
Vy Succeed,"Shop No 78/79, Evershine Millennium Paradise, Building No.15, Thakur Village, Kandivali East, Mumbai - 400101, Near Suncity",07947174507
Zaras Salon & Spa,"Shop No 3, Mira Darshan Complex, MTNL Road, Mira Road, Thane - 401107, Opposite Jangid Tower, Near Jangid Circle",07947179875
B Square The Family Salon,"Shopt No 2,Dhandurga Building, Thane Station Road, Thane West, Thane - 400601, Near Uthdeshwar Mandir and Uthalsar Naka",07947457145
Lets Glow Salon,"Shop No 4, Ground Floor, Murlidhar Plaza, Dattachowk West, Badlapur, Thane - 421503",07947257425
Preetis Salon,"Shop No 5 & 6, Pratamesh Apartment, L B S Marg, Bhandup West, Mumbai - 400078, Near Joy Homes",07947174133
Relook Beauty Salon & Spa,"Shop No -2, Basant Apartment ,Plot No -16, Sector-22, Talavali, Ghansoli, Navi Mumbai - 400701, Gaon Devi Mandir",07947186604
Rias Beauty Salon,"Shop No 2 Modern Vivek Chs Ltd, Mamlatdar Wadi Main Road, Malad West, Mumbai - 400064, Near Ashray Hotel, Liberty Garden",07947180054
Sandhya Beauty Salon & Acad..,"Shop No 5 Shree Ganesh Sai Building, Jerbaiwadia Road, Bhoiwada-Parel, Mumbai - 400012, Near Cresent Bay Tower",07947187551
Sunitaajs Salon,"Shop No 3, Ashoka Tower, Kulupwadi Road, Borivali East, Mumbai - 400066, Opposite Raheja Main Gate",07947174752
Aakruti Beauty Spa & Academ..,"Shop No 42,Madhuban Wing -F, Ketakipada,Near Dahisar Telephone Exchange, Dahisar, Mumbai - 400068",07947272371
Sparsh Salon & Spa,"Shop No - 87/88,Bldg No -16, Avenue 'J',Rustomjee Evershine,Global City, Narangi Bypass Road, Virar West, Palghar - 401303",07947192341
Pearl Beauty Parlour,"Shop No 5, Patankar Residency, Sai Nagar, Nalasopara West, Palghar - 401203, Opp Sai Nagar Police Stn",07947255338
Touch Of Class Family Hair ..,"Shop Number 4 Gate No 2 Guide Co Operative Housing Society, 16 Ld Ruparel Marg, Malabar Hill, Mumbai - 400006, Opposite Manek Building,Near Priyadarshini Park",07947183480
Lookout Salon & Academy,"Shop No 1 & 2 ; Sun Sumit Building,, New Link Road, Chikuwadi, Borivali West, Mumbai - 400092, Opposite Sattva Hotel",07947187807
Black & White Unisex Family..,"Shop Number 3, Maheshwar Niketan ,, Kolbad-Thane West, Thane - 400601, Opposite Vishal Tower",07947455061
Avon Beauty Parlour,"Shop No 11,12, Flat No 3/A, AVON Chsl, Kandivali East, Mumbai - 400101, Near Avenue Hotel, Thakur Complex",07947170964
Makeovers Beauty Clinic,"Shop No 4, C Wing, Shiv Shakti Complex, Shailendra Nagar, SV Road, Dahisar, Mumbai - 400068, Near Manavkalyan Hospital",07947176136
Angela Beauty Parlour,"Shop No 46, Moksh Plaza, S V Road, Borivali West, Mumbai - 400092, Near Borivali Railway Station",07947174640
Sandhya Beauty Salon & Acad..,"Shop No 5 Shree Ganesh Sai Building, Jerbaiwadia Road, Bhoiwada-Parel, Mumbai - 400012, Near Cresent Bay Tower",07947187551
Purple Salon and Spa,"Shop No 6, Kapil Vastu Building, Tilak Road, Dombivli East, Thane - 421201, Opp Tilak Nagar Post Office ,Near Vgn Jewellers,Behind Poonam Medico",07947174255
Pretty Looks Beauty Parlour,"Shop No 37, Lok Kailash Building, Jsd Road, Mulund West, Mumbai - 400080, Opposite City Of Joy Building",07947176899
Niah Wellness,"5th Floor, Unit No 501,502 and 503, Dhoot Business Centre, R B Mehta Marg, 60 Feet Road, Ghatkopar East, Mumbai - 400077, Near Sindhu Wadi, Above Janata Bank",07947179690
Shree Hari Family Salon,"6, Pankaj Building, Kamal Apartments, Shanker Lane, Kandivali West, Mumbai - 400067, Near Om Palace Restaurant",07947168561
Angels Salon & Aesthetic Cl..,"Arun Bunglow, Cresent Society, Arun Vaidya Marg, Panch Pakhadi-Thane West, Thane - 400602, Near Kachrali Talao & Next to Utsav Hotel",07947187075
Walk In Unisex Salon,"Moksha Plaza, 2nd Floor, Shop No 8, S V Road, Borivali West, Mumbai - 400092, Opposite Indrparsht Shopping Center",07947178815
Sakshi Beauty Parlour,"Shop No 15 Sanghavi Estate, R. T. O. Road, Kalyan West, Kalyan - 421301, Near Icon Plaza",07947455394
B 4 U Beauty Salon and Clas..,"Shop No.15, Ground Floor, Sunshine Commercial Complex, Achole Road, Nalasopara East, Palghar - 401209, Near Helpline Medical",07947191362
Pretty Looks Beauty Parlour,"Shop No 37, Lok Kailash Building, Jsd Road, Mulund West, Mumbai - 400080, Opposite City Of Joy Building",07947176899
Niah Wellness,"5th Floor, Unit No 501,502 and 503, Dhoot Business Centre, R B Mehta Marg, 60 Feet Road, Ghatkopar East, Mumbai - 400077, Near Sindhu Wadi, Above Janata Bank",07947179690
Asma Beauty Parlour,"D-110 Building No.3 Mumbra, Sharifa Road, Mumbra, Thane - 400612, Gulab Park",07947218539
Graceful Touch Spa & Saloon,"Shop No 15 Plot No 10 Kalash Residency, Sector 4, Karanjade, Navi Mumbai - 410206, Dolphin School",07947192793
Rias Beauty Salon,"Shop No 2 Modern Vivek Chs Ltd, Mamlatdar Wadi Main Road, Malad West, Mumbai - 400064, Near Ashray Hotel, Liberty Garden",07947180054
Sangita Beauty Parlour,"3/26,Siddharth Nagar, ROAD NO 2, Goregaon West, Mumbai - 400104, Near Prabothan Krida Bhavan,Opposite Tattus Chinese",07947192859
Mf Beauty Castle,"A K Vaidya Marg,, NNP, A K Vaidya Marg, Goregaon East, Mumbai - 400065, Near By Infinity IT Park",07947186369
Pretty Looks Beauty Parlour,"Shop No 37, Lok Kailash Building, Jsd Road, Mulund West, Mumbai - 400080, Opposite City Of Joy Building",07947176899
Pari Beauty Parlour,"Sudarshan Society,Room No 14, Kalamboli, Navi Mumbai - 410218, Sector 14",07947276933
Grace Beauty Studio & Spa,"Rekha Niketan Building,Shop No 12,, Road No 2,, Malad West, Mumbai - 400064, Near Liberty Garden",07947170009
Niah Wellness,"5th Floor, Unit No 501,502 and 503, Dhoot Business Centre, R B Mehta Marg, 60 Feet Road, Ghatkopar East, Mumbai - 400077, Near Sindhu Wadi, Above Janata Bank",07947179690
Maaza Salon,"Shop No 6 Abhilasha 2 Co Op Housing Society, Punjabi Lane, Borivali West, Mumbai - 400092, Near Tanishq Jewellers",07947178116
Ki and Ka Unisex Salon,"Vivek Apartment Ground Floor, Old Viva Collage Road, Virar West, Palghar - 401303, Near Aashirwad Bar",07947323198
Model Look Beauty Parlour,"Shop No 1, Mhatre Ali, Ghansoli, Navi Mumbai - 400701, Opp Mahanagar Palika School",07947462427
Graceful Touch Spa & Saloon,"Shop No 15 Plot No 10 Kalash Residency, Sector 4, Karanjade, Navi Mumbai - 410206, Dolphin School",07947192793
Manalis Beauty Salon Spa,"TMC Shop No 81/82, Ghodbunder Road, Anand Nagar-Kasarvadavali, Thane - 400615, Near Parijat Garden Complex, Behind Kasarvadavli Petrol Pump",07947178692
Mf Beauty Castle,"A K Vaidya Marg,, NNP, A K Vaidya Marg, Goregaon East, Mumbai - 400065, Near By Infinity IT Park",07947186369
Sparadise Spa,"Plot No 520, Makhija Arcade Premises, 1st Floor, 35th Road, Linking Road, Khar West, Mumbai - 400052, Behind Linkway Hotel",07947175824
Mahi Beauty Parlour,"Vishnu Mahtre Chawal, Khadegolavali Road Beside Tata Colony, Kalyan East, Thane - 421306, Above Pakhare Doctor Opposite Mahtre Collection",07947077362
Manalis Beauty Salon Spa,"TMC Shop No 81/82, Ghodbunder Road, Anand Nagar-Kasarvadavali, Thane - 400615, Near Parijat Garden Complex, Behind Kasarvadavli Petrol Pump",07947178692
SR Professionl Academy & Sa..,"Plot No. 12/L/3, Road No. 1, Govandi West, Mumbai - 400043, Opposite Bhandup Shehkari Bank and Near Shivsena Office",07947170053
Mf Beauty Castle,"A K Vaidya Marg,, NNP, A K Vaidya Marg, Goregaon East, Mumbai - 400065, Near By Infinity IT Park",07947186369
Asma Beauty Parlour,"D-110 Building No.3 Mumbra, Sharifa Road, Mumbra, Thane - 400612, Gulab Park",07947218539
Magic Mirror,"330, At Pimpalgaon, Kalyan Bhiwandi Road, Bhiwandi, Bhiwandi - 421308, Near Tata Motors, Opposite Glitz Corporate Avenue",07947457383
Mala Gandhi Bridal Makeup A..,"4 / 17 Sai Dham Building, N S S Road, Dombivli West, Thane - 421202, Opp. Gopi Mall,  Vishnu Nagar",07947455092
Jawed Habib Hair & Beauty S..,"Ayushi Apartment, Ground Floor, B Wing, Shop No  1, Shrinivas Bagarka Road, Jb Nagar-andheri East, Mumbai - 400059, Near  Chakala /JB Nagar Metro Station / Bon Bon Super Market",+(91)-8356082958
Dreamz Beauty Salon,"Shop No. 1 Durga Apartment, Military Road, Andheri East, Mumbai - 400059, Near Wazwaan Hotel",+(91)-9820242515
Deeps Hair Skin & Beauty St..,"Shop No 2 & 3, Mahavir Apartment, Plot No 20, Sector 42, Seawoods, Navi Mumbai - 400706, Near Seawoods Railway Station,",+(91)-022-49710954
Aairah Beauty Parlour,"161/44 Princess Building, 2nd Floor, Next to IR Road, Nagpada-Mumbai Central, Mumbai - 400008, Near JJ Hospital",+(91)-9773517610
Curly Cues Beauty Care,"Shop No 4, Raheja Residency Cooperative Housing Society, Plot No 24-26, Sector -14, Vashi, Navi Mumbai - 400703, Near M.G Complex",+(91)-8104355202
Hair Tales Salon,"Shop No 1, Bela Court, S.B Road, Colaba, Mumbai - 400005, Near Fire Brigade",+(91)-22-22830965
Aroma The Beauty Salon & Ac..,"Shop 22, Gayatri Darshan, Thakur Complex, Kandivali East, Mumbai - 400101, Near Nabard Nagar,Opposite Shivalaya Juice Centre",+(91)-9930241162
Amresa Salon and Spa,"Shop No 3, Government Colony, Jayprakash Marg, Bandra East, Mumbai - 400051, Behind Chetana College",+(91)-022-26431619
Sparkle Beauty Salon,"Shop No 20, Panchvati Building, Panchshristi Complex, Near Hiranadani Garden, Powai, Mumbai - 400076, Behind S M Shetty School, Near Hiranandani Gardens",+(91)-22-40053141
Fringe Hair and Beauty Salo..,"Shop No 1 A Arsiwala Compound, Datta Mandir Road, Mazgaon, Mumbai - 400010, Opposite Mazgaon Court",+(91)-8652710626
Antique Studio,"KPC Building, Ground Floor, Bhulabhai Desai Road, Warden Road, Mumbai - 400026, Behind Ghetto Pub and Shobha Hotel",+(91)-8291127165
Nirvana Spa & Salon,"Shop No 3 & 4 ,Tulip Building, Flower Valley, Khadakpada Road, Kalyan West, Thane - 421301, Near Khadak Pada Circle",+(91)-251-3214040
Style & Shine,"Shop No 23, Plot No 50, Sadguru Plaza Shopping Center, Sector 40, Seawoods, Navi Mumbai - 400706, Near Woodland Showroom",+(91)-9773363674
Blush and Blow,"Shop No C-8,Garden Colony Co.op Housing Society Limited, M.m.c, Mahim, Mumbai - 400016, Near Canossa High School",+(91)-9766234263
Everglow Hair Studio,"Shop No.4 Alpine Industrial Estate, Marol Military Road, Andheri East, Mumbai - 400059, Opposite Figure Factory Gym, Next to Hotel Mumbai Residency",+(91)-7303437190
Javeds Hair Staylist Unisex..,"Shop No 66 Galleria Mall Hiranandani Garden, Central Avenue Road, Powai, Mumbai - 400076, Opp KFC",+(91)-22-40027916
Jsp Salon,"Shreeji Heights Shop No 33 Plot No A/B/C, Sector 46/A, Navi Mumbai - 400706, Near Andhara Bank",+(91)-22-49617919
Rejoice Beauty salon N Spa,"Shop Nomber 12 Mahavir Nagar, Manpada Road, Dombivli East, Thane - 421201, Opposite Dominoz Near Icon Hospital",+(91)-9594339028
Rani Bride & Beauty,"Shop No 38, Sundarlal Ramlal Chawl, Prabhadevi Road, Prabhadevi, Mumbai - 400025, Nagusayaji Wadi, Opposite Saamna Press",+(91)-9619240323
Tonic Beauty Salon,"Shop Number 7, 154/158 Relewadi, Swatantrya Veer Savarkar Marg, Mahim, Mumbai - 400016, Opposite Pakeeza Bakery , Near Hinduja Garden",+(91)-9167144874
Juice Salon,"4 A/4B , Gita Smruti Co-Op. Society.Ltd,.Near Bank Of Baroda,, Beside Tantra Restaurant, Off Hughes Road,, Gamdevi, Mumbai - 400007, Pandita Ramabai Marg, Gamdevi",+(91)-22-23616644
New Look Spa & Beauty Salon,"Nabula Darshan Bldg No.18 Shop No.10, Wayle Nagar Road, KHADAKPADA-KALYAN WEST, Thane - 421301, Opposite Aaijee Chemist",+(91)-9833489820
The Looks,"Road, Shop No. 2/3, Manisha Tower, Rsd Road, Mulund West, Mumbai - 400080, Near Kotak Mahindra Bank",+(91)-9833191168
Soul & Light,"Virat Apartment,1st Floor,Room No11,Building No.13, Sector -16, Airoli, Navi Mumbai - 400708, Near Plaza Medical",+(91)-9022830766
Kemy Beauty Parlour,"Riddhi Heights, Shop No 6,, Khetwadi 10th Lane Back Road, Girgaon, Mumbai - 400004, Behind Reliance Hospital",+(91)-22-67521236
Aumento Unisex Salon & Spa,"Shop No.2 Konark Tower, Ghantali Road, Thane West, Thane - 400602, Opposite Sai Baba Mandir",+(91)-9769988329
Beauty Studio,"Shop No 30/33, Sarvodaya Garden CHS Ltd, Bhanu Sagar Road, Kalyan West, Thane - 421301, Near Vinayak Hall, Railway Platform No 1",+(91)-9326110063
Shalom Family Saloon,"Shop No 3 Shanklin Vi, Marol Maroshi Road Marol Village, Andheri East, Mumbai - 400059, Near St Lawrence High School",+(91)-9224817831
Nadeems Salon,"Shop No 4 Ekvira Garage, N G Acharya Road, Govandi East, Mumbai - 400088, Opposite Lijjat Papad Company",+(91)-022-25287763
J H Hairstudio,"Shop No 1, Krishna Kutir Co-Operative Housing Society, Factory Lane, Borivali West, Mumbai - 400092, Opposite M K College",+(91)-022-28999922
Rup Beauty Care,"Shop Number 1,Satguru Pride,Plot Number 6,Sector 42A, Seawoods, Navi Mumbai - 400706, Near Don Bosco School",+(91)-9833450876
Gratitude Beauty Salon And ..,"Shop No 201 2nd Floor Kaveri Plaza, Rajaram Patil Nagar Nandivali, Kalyan East, Thane - 421306, Near Kaka Cha Dhaba",+(91)-9769932587
Beauty Studio,"Shop No 30/33, Sarvodaya Garden CHS Ltd, Bhanu Sagar Road, Kalyan West, Thane - 421301, Near Vinayak Hall, Railway Platform No 1",+(91)-9326110063
Rup Beauty Care,"Shop Number 1,Satguru Pride,Plot Number 6,Sector 42A, Seawoods, Navi Mumbai - 400706, Near Don Bosco School",+(91)-9833450876
Apple Salon,"Shop No 2 & 3, Pranav Omkar Co Operative Housing Society, Tata Power Lane, Dombivli East, Thane - 421201, Opposite Manav Kalyan",+(91)-8454899769
Nadeems Salon,"Shop No 4 Ekvira Garage, N G Acharya Road, Govandi East, Mumbai - 400088, Opposite Lijjat Papad Company",+(91)-022-25287763
Soft Hand Beauty Parlour,"Aareshwar Chs, Plot No 48/5,, Andheri West, Mumbai - 400053, Nr Khau Galli",+(91)-9702238851
The Artistry Hair Beauty & ..,"Shop No. 10/11,Mulchand Javerchand CHS Ltd, Sion Trombay Road, Chembur East, Mumbai - 400071, Next to Varma Hotel",+(91)-022-25221411
Krasa,"Genesis Tower, Shop No. 3, Gandhi Nagar, Dombivli East, Thane - 421201, Opposite Subhash Dairy",+(91)-9930173217
Sparsh Family Saloon & Spa,"Shop No-05, Plot No -12,Shiv Shankar Co-Operating Housing Society, Sector-6, Airoli, Navi Mumbai - 400708, Near Axis Bank",+(91)-9004000976
Pearls Spa & Salon,"Shop No 7, Orion Building Cosmos Paradise, Thane West, Thane - 400606, Opp Devdaya Nagar",+(91)-9594035678
Swag Unisex Salon & Academy,"Shop No 1, Municipal Chawl, J.W Marg, Bhoiwada-parel, Mumbai - 400012, Opposite Mahatma Phule College",+(91)-9930039391
Jawed Habib Hair & Beauty S..,"Shop No 7, Jai Shreenath Apartment Near Sudhir Phadke Flyove, Mandapeshwar Road, Borivali West, Mumbai - 400092, Opposite Jariwala Laboratory",+(91)-8355905080
Trupti Hair & Beauty Salon,"8/8 Maratha Sahakar Niwas, Mohili Village, Sakinaka, Mumbai - 400072, Near Kailash Pooram, Sakinaka Metro Station Gate No.2",+(91)-9821746963
Urmilas Hair & Beauty Salon,"9 West View, S V Road, Santacruz West, Mumbai - 400054, Besides Yokos",+(91)-022-66931301
Apple Salon,"Shop No 2 & 3, Pranav Omkar Co Operative Housing Society, Tata Power Lane, Dombivli East, Thane - 421201, Opposite Manav Kalyan",+(91)-8454899769
Bellezaa The Ladies Salon,"SK Pride Apartment,Shop No.07,Next to SBI ATM, Regency Street, Dombivli East, Thane - 421203, Nr.Regency Circle",+(91)-9967300933
Poise Beauty Parlour & Acad..,"Shop No 3, Vardhavinayak Society, Sector -12, Kopar Khairane, Navi Mumbai - 400709, Opposite Dutta Mandir",+(91)-9930283924
Image Skinn and Hair,"Shop No. 2, Girnar Darshan, Shastri Nagar, Vasai West, Palghar - 401202, Near Siddhivinayak Temple",+(91)-250-2331270
Blush Salon & Academy,"Shop No 6 , Raj Krupa Society, Bahind Kaju Wadi Bus Stop, Louis Wadi-Thane West, Mumbai - 400604, Near Sai Baba Mandir",+(91)-8879436728
Roopkala Hair & Beauty Salo..,"Bhagwati Building, Shop No:3,Ground Floor, Babubhai Niwas,Chulna Road, Vasai West, Palghar - 401202, Opposite Victor Smruti Bungalow",+(91)-9975231468
Cut The Crap Unisex Saloon,"Shop Number 2, Ground Floor,Near Y5 Computer, Station Road, Ambernath, Thane - 421501, Opp. Dr. Bhise Hospital",+(91)-251-6566616
Natashas Beauty Salon,"Shop No 1, Cerejo Apartment, Premier Road, Kurla West, Mumbai - 400070, Near Bank Of Baroda,Near Kohinoor City, Kamani Signal",+(91)-9821207611
New Look Spa & Beauty Salon,"Nabula Darshan Bldg No.18 Shop No.10, Wayle Nagar Road, KHADAKPADA-KALYAN WEST, Thane - 421301, Opposite Aaijee Chemist",+(91)-9833489820
Renuka Beauty Clinic Parlou..,"Shop No. 1 Amrapali Apartment, Road No 2 Somwar Bazar, Malad West, Mumbai - 400064, Near Janhavi Nursing Home",+(91)-9869633201
Neetas Beauty World,"Shiv Nivas,Plot No. 41, Sector - 44/A Seawoods, Nerul, Navi Mumbai - 400706, Near  Petrol Pump",+(91)-9821521640
N Care Beauty Parlour,"Shop No 8, 1st Floor, Vinay Kumkum Shopping Arcade, Station Road, Goregaon West, Mumbai - 400104, Besides Topiwala Mall",07947174271
Nirvana Spa & Salon,"Shop No 3 & 4 ,Tulip Building, Flower Valley, Khadakpada Road, Kalyan West, Thane - 421301, Near Khadak Pada Circle",+(91)-251-3214040
Milon Unisex Salon,"Shop No 10, Raj Ratna Building Yogi  Corner, Eksar Road, Borivali West, Mumbai - 400092, Opp Axis Bank and Hdfc Bank",+(91)-9702230712
R Js Beauty Parlour & Class..,"Shop No. 5 Dhiraz Kiran Building, Chincholi Bunder Road, Malad West, Mumbai - 400064, Opp. Infant Jesus School",+(91)-22-28711277
Spark The Family Salon,"Shop No.26,27,28, Moraj Residency,Kasturi CHS.,Plot 1, Sector 16, Sanpada Sector 16, Mumbai - 400703, Moraj Residency",+(91)-22-49744888
Rani Bride & Beauty,"Shop No 38, Sundarlal Ramlal Chawl, Prabhadevi Road, Prabhadevi, Mumbai - 400025, Nagusayaji Wadi, Opposite Saamna Press",+(91)-9619240323
Scissors Art,"Shop No 5 B Wing Park Paradise Plot No H 43, New Link Road, Andheri West, Mumbai - 400053, Near Oshiwara",07947178599
Rozy Beauty Salon,"Jai Ganesh CHS,Plot No 0008, Sector 3, Airoli, navi mumbai - 400708, Opp. Airoli Railway Station",+(91)-9769636344
Dipika Mehendi Artist & Cla..,"Saurabh Chsl, Plot Number 383, RSC 30, Sector 3 Charkop, Kandivali West, Mumbai - 400067, Near Dominos Pizza",+(91)-9960684742
Bling Salon And Spa,"Shop No 5 Anand Building, Shraddhanand Road, Vile Parle East, Mumbai - 400057, Opposite Shiv Sagar Hotel",+(91)-9326877673
Sanikas  Beauty Salon,"Shop No:03,Seven Eleven Complex, Park View Hotel Lane, Mira Road, Thane - 401107, Laxmi Park , Kanakia",+(91)-8169358384
Javeds Hair Staylist Unisex..,"Shop No 66 Galleria Mall Hiranandani Garden, Central Avenue Road, Powai, Mumbai - 400076, Opp KFC",+(91)-22-40027916
Maratha Salon & Hair Wig Ce..,"Shop No. 1, Shri Samarth Niwas, J B Marg, Parel, Mumbai - 400012, Opposite Shirodaker Market, Near Parel Station",+(91)-22-24129048
Hair Tales Salon,"Shop No 1, Bela Court, S.B Road, Colaba, Mumbai - 400005, Near Fire Brigade",+(91)-22-22830965
Vaishnavi Beauty Salon & Ac..,"Shop No 1, Mukti Nagar, N G Acharya Marg, Chembur East, Mumbai - 400071, Behind  Nildurga Hotel",+(91)-9920821492
Iris Hair & Beauty Salon,"Shop Number 18 Ramtirath Society Limited, Plot No 01,Sector 44/A Nerul (W), Krishna Changa Naik Marg, Seawoods, Navi Mumbai - 400706",+(91)-9619607553
Vaishnavi Beauty Salon & Ac..,"Shop No 1, Mukti Nagar, N G Acharya Marg, Chembur East, Mumbai - 400071, Behind  Nildurga Hotel",+(91)-9920821492
Shagun Beauty Parlour,"Shop No C 4, Vijay Appartment,, Kisan Nagar No 01,, Thane West, Thane - 400604, Opposite Lav Kush Appartment,",+(91)-9324694040
Seasons Beauty Studio,"Shop No 15, Golden Baug, Om Nagar, Mumbai, Vasai West, Palghar - 401202, Opposite Vasai One Building",+(91)-8007722123
Iris Hair & Beauty Salon,"Shop Number 18 Ramtirath Society Limited, Plot No 01,Sector 44/A Nerul (W), Krishna Changa Naik Marg, Seawoods, Navi Mumbai - 400706",+(91)-9619607553
Priyas Beauty Salon & Brida..,"Shop No. 8D, Mukta Bldg., Peru Baug, Off Aarey Road,, Goregaon East, Mumbai - 400063, Near Asaram Bapu Ashram",+(91)-9167610140
Kirans Beauty Salon,"Shop No 1, Galaxy Heights, B Wing, Off Link Road, Goregaon West, Mumbai - 400062, Behind ICICI Bank",+(91)-22-28760366
New Glow Touch Salon & Spa,"Shop No. 8/10/11/12, RNA Broadband Avenue,, Mira Road, Thane - 401107, Opposite Jangid Complex,",+(91)-9867417917
Lavish Spa N Salon,"Shop No. 8 Sky Height, Sriprastha, 4th Road, Nalasopara West, Palghar - 401203, Opposite Virar Nalasopara Link Road",+(91)-8850530453
Elegant Ladies Beauty Parlo..,"Shop  No-03, Shiv Kripa Apartment , Plot No. B-80, Sector 23, Nerul, Navi Mumbai - 400706, Near Seawoods Station",+(91)-9930688390
Flamboyance The Unisex Salo..,"Shop No 3 & 4, Maria Apartment, Nargis Dutt Road, Pali Hill-Bandra West, Mumbai - 400050, Opposite Indian Overseas Bank",+(91)-9870226116
